logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	significant_logFC_1	significant_logFC_2	significant_logFC_3
-0.593557799445627	8.64062529198677	-1.63071474522277	0.110282837691432	0.895409611878479	-4.27054317086743	CASP7	no	no	no
0.266638108596266	8.00643134830753	1.62922316882502	0.110599248876251	0.895409611878479	-4.27192278676202	CCDC9	no	no	no
0.310532442570148	7.97793585745327	1.62877804145892	0.110693818335273	0.895409611878479	-4.27233429773038	BCAT2	no	no	no
-0.377106718196586	7.3477594875453	-1.62685914057907	0.111102255101795	0.895409611878479	-4.2741072060361	NUP93	no	no	no
0.628740825945787	8.42793781456063	1.62676752831904	0.111121785472292	0.895409611878479	-4.27419180462957	PAIP2B	no	no	no
0.261430429972615	6.90270139580126	1.626218664308	0.111238853874758	0.895409611878479	-4.27469856522535	PLPPR3	no	no	no
-0.334454584508044	7.79679535555695	-1.62574548011448	0.111339861237144	0.895409611878479	-4.27513533666919	GIGYF2	no	no	no
-0.608674975646611	9.09056363271718	-1.62542900923818	0.111407457899161	0.895409611878479	-4.2754273949919	PAXIP1	no	no	no
-0.621318658387609	10.186206244569	-1.62518560733103	0.111459470186675	0.895409611878479	-4.27565198854317	SLC52A2	no	no	no
0.194426234103219	7.30711012531074	1.62481952552892	0.111537735160458	0.895409611878479	-4.27598972920988	GATA1	no	no	no
-0.310080540652178	8.88939652094683	-1.62378325176267	0.111759524533214	0.895409611878479	-4.27694543228484	TM9SF3	no	no	no
-0.5539604894005	8.05935333876077	-1.6236962391126	0.111778163870098	0.895409611878479	-4.27702565646141	CAND1	no	no	no
-0.425548002929176	10.1281426144636	-1.62343487520024	0.111834166973491	0.895409611878479	-4.27726660790115	CKAP5	no	no	no
-0.243735400457932	7.42129753926396	-1.62327256925319	0.11186895620914	0.895409611878479	-4.27741622145444	RHBDD3	no	no	no
0.57402151030927	8.25813477633738	1.62278532213376	0.111973447587445	0.895409611878479	-4.27786529047661	ALS2CL	no	no	no
1.86282707685551	9.41172100717949	1.62212213834482	0.112115797073849	0.895409611878479	-4.27847632948076	DEFB1	no	no	no
-0.313460856406601	7.32787270088734	-1.62154182071453	0.112240480883661	0.895409611878479	-4.27901084648108	SDS	no	no	no
0.395404645440999	8.8660752756257	1.62062284810495	0.112438157754242	0.895409611878479	-4.27985696325134	RHBDF2	no	no	no
-0.475073409207788	8.51664151613928	-1.62038223738181	0.1124899615707	0.895409611878479	-4.28007843212293	PAQR4	no	no	no
-0.387211132765122	8.31439971865371	-1.61999384194662	0.112573624737925	0.895409611878479	-4.28043587057799	CSNK1A1	no	no	no
-0.364669474524715	9.3761627566495	-1.61971976812602	0.112632692763477	0.895409611878479	-4.28068805623387	CCZ1	no	no	no
-0.397226422730879	9.58567694294698	-1.61922334579672	0.112739745438477	0.895409611878479	-4.28114474218971	ZNF532	no	no	no
0.421646042457389	9.17639862112153	1.61849473471985	0.112897019587974	0.895409611878479	-4.28181481896394	KRT19	no	no	no
-0.412380248964268	8.16969976154094	-1.61708571896969	0.113201670092951	0.895409611878479	-4.28310992237266	PPP2CA	no	no	no
-0.835418226870926	8.27424931891598	-1.61605078613523	0.113425865093732	0.895409611878479	-4.28406058383485	SERPINE2	no	no	no
-0.818875757454134	7.94129938019515	-1.61579945512776	0.113480364932647	0.895409611878479	-4.28429137278639	FSCN1	no	no	no
0.747476157286766	8.9769189515639	1.61527517413709	0.113594121307687	0.895409611878479	-4.28477270586681	GPR27	no	no	no
-0.658386175674345	7.06928032343742	-1.61525711007987	0.113598042430374	0.895409611878479	-4.28478928782473	HLA-DQB2	no	no	no
0.362382115093311	7.74211722802488	1.61475176652039	0.113707780911668	0.895409611878479	-4.28525310654334	PTPRCAP	no	no	no
0.257345875507696	7.64289787686714	1.61441252685285	0.113781497378225	0.895409611878479	-4.28556440214252	PRSS53	no	no	no
0.343804278667314	9.16589818496695	1.6142795700662	0.113810399390236	0.895409611878479	-4.28568639197394	ABCF3	no	no	no
0.388300475203988	10.1938775985725	1.61365205366068	0.113946889064368	0.895409611878479	-4.28626203394544	YBX1	no	no	no
0.341953483073815	6.99342525244334	1.61223900021559	0.114254727645849	0.895409611878479	-4.28755758853383	GDF9	no	no	no
-0.839922844851541	6.99561950682377	-1.61191810609197	0.114324729885305	0.895409611878479	-4.28785166691806	CARD9	no	no	no
-0.648927657212638	9.58120016622905	-1.6117601611655	0.114359198002414	0.895409611878479	-4.28799639503931	ELF4	no	no	no
0.542972205214863	9.33447812659283	1.61136300303666	0.114445906723561	0.895409611878479	-4.28836026648422	CDC42EP4	no	no	no
-0.399268273900355	9.36832357441063	-1.61083802609526	0.114560603409735	0.895409611878479	-4.28884112854889	BFAR	no	no	no
-0.379928982328071	10.4779537563909	-1.60984601474486	0.114777593184297	0.895409611878479	-4.28974942030229	HNRNPA3	no	no	no
0.384368340855753	8.51419480064955	1.60963640014379	0.114823486508301	0.895409611878479	-4.28994128465516	SPOP	no	no	no
-0.626517468460782	8.98621563349365	-1.60926529836482	0.11490477272034	0.895409611878479	-4.29028090997639	RECQL	no	no	no
0.33059862964686	8.36114648825178	1.60913596741474	0.114933112408979	0.895409611878479	-4.29039925577189	ILVBL	no	no	no
0.24603979836909	6.9706204159515	1.60912404872666	0.114935724382015	0.895409611878479	-4.29041016170486	NLGN3	no	no	no
-0.544304986659945	9.8866074832993	-1.60908075920769	0.114945211659673	0.895409611878479	-4.29044977225537	STIP1	no	no	no
-0.64598216123189	9.37452867951595	-1.60815434072816	0.115148397301046	0.895409611878479	-4.29129724450718	LMAN1	no	no	no
-0.426127634540365	11.9298403702868	-1.60715616567044	0.115367648070202	0.895409611878479	-4.29220989997596	H2AZ1	no	no	no
0.693413872210194	10.1099624441592	1.6064885774081	0.115514474482419	0.895409611878479	-4.292820026495	BCAM	no	no	no
-0.384368943530626	8.17490131376219	-1.60634569500021	0.115545919160272	0.895409611878479	-4.29295058284371	GLMN	no	no	no
-0.208404055459635	8.1914467330852	-1.60577415666251	0.11567176946718	0.895409611878479	-4.2934727186777	ZFAND5	no	no	no
-0.636406167982291	8.35250805105972	-1.60527486450826	0.115781802748261	0.895409611878479	-4.29392872542239	HEY1	no	no	no
0.306637409233863	6.97911736358688	1.60439413551343	0.115976104157603	0.895409611878479	-4.29473281052225	SLC22A17	no	no	no
0.407724102668718	7.39221002874088	1.6039678415509	0.116070245940306	0.895409611878479	-4.29512187386245	LMCD1	no	no	no
-0.458470005988383	11.9908471700216	-1.60378806722125	0.116109965524864	0.895409611878479	-4.29528592146082	SLC38A2	no	no	no
0.398154674032133	8.70490794594745	1.60201404597442	0.116502513412448	0.895409611878479	-4.2969039220352	MECR	no	no	no
0.318808358341659	7.4670803562504	1.60165303092717	0.11658252931037	0.895409611878479	-4.29723300242075	SLC27A5	no	no	no
0.201641952724079	6.86011304964844	1.60140638682516	0.116637221557705	0.895409611878479	-4.2974577930374	EPS15L1	no	no	no
-0.882778678686418	8.71679061893494	-1.60135462371437	0.116648702448767	0.895409611878479	-4.29750496607025	AMFR	no	no	no
0.316974413657629	7.74371297854038	1.60134817818908	0.116650132109826	0.895409611878479	-4.29751083995082	EPN1	no	no	no
0.465679923458691	7.74737825678881	1.60089146080729	0.116751471389557	0.895409611878479	-4.2979270010983	SLC25A10	no	no	no
0.201520951328135	7.84269767273305	1.60087018709477	0.116756193476796	0.895409611878479	-4.29794638328509	KXD1	no	no	no
0.274132397918299	6.98918006990887	1.60085020389201	0.11676062925337	0.895409611878479	-4.29796458950895	EP400	no	no	no
0.248323076002233	7.90821286140073	1.60036692162062	0.116867947693289	0.895409611878479	-4.29840483837657	PTCRA	no	no	no
0.216129949553929	6.46204155946013	1.59991965722137	0.116967339383617	0.895409611878479	-4.29881217696178	POU6F1	no	no	no
-0.338799820733563	9.50329070709589	-1.5996925249126	0.11701783932928	0.895409611878479	-4.29901899726404	HDAC3	no	no	no
0.498012602784612	9.38975987964676	1.59926606415377	0.11711270526801	0.895409611878479	-4.29940725374532	COPG1	no	no	no
-0.374300578816183	8.43601057855058	-1.59903455229072	0.117164231115375	0.895409611878479	-4.29961798927084	DLG3	no	no	no
0.393401608093978	8.08165980829685	1.59856681931341	0.117268387128694	0.895409611878479	-4.30004366866155	TSC2	no	no	no
0.253982443544428	7.80322779848291	1.59785894968756	0.117426160507406	0.895409611878479	-4.30068769491936	GRK5	no	no	no
-0.34235983423633	9.37471866326081	-1.59691781105522	0.117636193064788	0.895409611878479	-4.30154357979477	CEBPZ	no	no	no
